,Unnamed: 0,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,total_vaccinations_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,more_death,more_new_cases,new_death_1_day_ago,new_death_2_day_ago,new_death_3_day_ago,new_death_4_day_ago,new_death_5_day_ago,new_death_6_day_ago,new_death_7_day_ago,new_death_8_day_ago,new_death_9_day_ago,new_death_10_day_ago,new_death_11_day_ago,new_death_12_day_ago,new_death_13_day_ago,new_death_14_day_ago,new_death_15_day_ago,new_death_16_day_ago,new_death_17_day_ago,new_death_18_day_ago,new_death_19_day_ago,new_death_20_day_ago,new_death_21_day_ago,new_death_22_day_ago,new_death_23_day_ago,new_death_24_day_ago,new_death_25_day_ago,new_death_26_day_ago,new_death_27_day_ago,new_death_28_day_ago,new_death_29_day_ago,new_death_30_day_ago,new_cases_1_day_ago,new_cases_2_day_ago,new_cases_3_day_ago,new_cases_4_day_ago,new_cases_5_day_ago,new_cases_6_day_ago,new_cases_7_day_ago,new_cases_8_day_ago,new_cases_9_day_ago,new_cases_10_day_ago,new_cases_11_day_ago,new_cases_12_day_ago,new_cases_13_day_ago,new_cases_14_day_ago,new_cases_15_day_ago,new_cases_16_day_ago,new_cases_17_day_ago,new_cases_18_day_ago,new_cases_19_day_ago,new_cases_20_day_ago,new_cases_21_day_ago,new_cases_22_day_ago,new_cases_23_day_ago,new_cases_24_day_ago,new_cases_25_day_ago,new_cases_26_day_ago,new_cases_27_day_ago,new_cases_28_day_ago,new_cases_29_day_ago,new_cases_30_day_ago,Cases_STATS_min,Cases_STATS_max,Cases_STATS_avg,Cases_STATS_std,Cases_STATS_var,Cases_STATS_percentile_25,Cases_STATS_percentile_50,Cases_STATS_percentile_75,Cases_STATS_entropy,Death_STATS_min,Death_STATS_max,Death_STATS_avg,Death_STATS_std,Death_STATS_var,Death_STATS_percentile_25,Death_STATS_percentile_50,Death_STATS_percentile_75,Death_STATS_entropy
272,24868,ISR,Asia,Israel,2020-10-24,309696.0,246.0,990.143,2405.0,27.0,27.286,35780.086,28.421,114.394,277.857,3.119,3.152,0.54,,,,,,,,,6661.0,4642025.0,536.307,0.77,32551.0,3.761,0.03,32.9,tests performed,,,81.48,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903,0,-1,26.0,29.0,25.0,20.0,31.0,33.0,32.0,34.0,31.0,35.0,38.0,30.0,46.0,35.0,40.0,47.0,26.0,45.0,27.0,36.0,37.0,25.0,46.0,37.0,35.0,29.0,32.0,25.0,30.0,31.0,849.0,1032.0,1172.0,1193.0,1517.0,922.0,411.0,1500.0,1612.0,2117.0,2336.0,3169.0,1646.0,916.0,2963.0,3755.0,4165.0,4724.0,5721.0,2937.0,2593.0,7058.0,7731.0,9078.0,4991.0,1159.0,3414.0,5882.0,8390.0,8234.0,411.0,9078.0,3439.5666666666666,2590.9394472932454,6712967.219540229,1269.75,2765.0,4924.25,3.138827111934521,20.0,47.0,33.1,6.8599286213236335,47.05862068965517,29.0,32.0,36.75,3.3807264065389355
273,24869,ISR,Asia,Israel,2020-10-25,310303.0,607.0,945.143,2440.0,35.0,27.571,35850.214,70.128,109.195,281.9,4.044,3.185,0.56,,,,,,,,,21807.0,4663832.0,538.826,2.519,31734.0,3.666,0.03,33.6,tests performed,,,81.48,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903,0,1,27.0,26.0,29.0,25.0,20.0,31.0,33.0,32.0,34.0,31.0,35.0,38.0,30.0,46.0,35.0,40.0,47.0,26.0,45.0,27.0,36.0,37.0,25.0,46.0,37.0,35.0,29.0,32.0,25.0,30.0,246.0,849.0,1032.0,1172.0,1193.0,1517.0,922.0,411.0,1500.0,1612.0,2117.0,2336.0,3169.0,1646.0,916.0,2963.0,3755.0,4165.0,4724.0,5721.0,2937.0,2593.0,7058.0,7731.0,9078.0,4991.0,1159.0,3414.0,5882.0,8390.0,246.0,9078.0,3173.3,2489.7125460721295,6198668.562068966,1177.25,2464.5,4584.25,3.1185563417997724,20.0,47.0,32.96666666666667,6.940552165917067,48.17126436781609,27.5,32.0,36.75,3.3801137252053506
274,24870,ISR,Asia,Israel,2020-10-26,311187.0,884.0,854.714,2468.0,28.0,27.143,35952.345,102.131,98.748,285.135,3.235,3.136,0.58,,,,,,,,,41012.0,4704844.0,543.564,4.738,31613.0,3.652,0.027,37.0,tests performed,,,81.48,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903,0,1,35.0,27.0,26.0,29.0,25.0,20.0,31.0,33.0,32.0,34.0,31.0,35.0,38.0,30.0,46.0,35.0,40.0,47.0,26.0,45.0,27.0,36.0,37.0,25.0,46.0,37.0,35.0,29.0,32.0,25.0,607.0,246.0,849.0,1032.0,1172.0,1193.0,1517.0,922.0,411.0,1500.0,1612.0,2117.0,2336.0,3169.0,1646.0,916.0,2963.0,3755.0,4165.0,4724.0,5721.0,2937.0,2593.0,7058.0,7731.0,9078.0,4991.0,1159.0,3414.0,5882.0,246.0,9078.0,2913.866666666667,2327.601662409308,5417729.498850575,1162.25,2226.5,4062.5,3.112901851344703,20.0,47.0,33.13333333333333,6.926875861122552,47.9816091954023,27.5,32.5,36.75,3.38030915791509
275,24871,ISR,Asia,Israel,2020-10-27,312074.0,887.0,811.0,2496.0,28.0,28.286,36054.823,102.478,93.697,288.37,3.235,3.268,0.6,,,,,,,,,41724.0,4746568.0,548.385,4.82,31496.0,3.639,0.026,38.8,tests performed,,,81.48,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903,0,1,28.0,35.0,27.0,26.0,29.0,25.0,20.0,31.0,33.0,32.0,34.0,31.0,35.0,38.0,30.0,46.0,35.0,40.0,47.0,26.0,45.0,27.0,36.0,37.0,25.0,46.0,37.0,35.0,29.0,32.0,884.0,607.0,246.0,849.0,1032.0,1172.0,1193.0,1517.0,922.0,411.0,1500.0,1612.0,2117.0,2336.0,3169.0,1646.0,916.0,2963.0,3755.0,4165.0,4724.0,5721.0,2937.0,2593.0,7058.0,7731.0,9078.0,4991.0,1159.0,3414.0,246.0,9078.0,2747.266666666667,2286.331437844951,5227311.44367816,1063.75,1881.5,3669.75,3.0994680104594368,20.0,47.0,33.233333333333334,6.826335076357784,46.59885057471264,28.25,32.5,36.75,3.381050357612555
276,24872,ISR,Asia,Israel,2020-10-28,312797.0,723.0,746.857,2506.0,10.0,26.143,36138.353,83.53,86.287,289.526,1.155,3.02,0.62,,,,,,,,,35097.0,4781665.0,552.44,4.055,30302.0,3.501,0.025,40.6,tests performed,,,40.74,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903,0,-1,28.0,28.0,35.0,27.0,26.0,29.0,25.0,20.0,31.0,33.0,32.0,34.0,31.0,35.0,38.0,30.0,46.0,35.0,40.0,47.0,26.0,45.0,27.0,36.0,37.0,25.0,46.0,37.0,35.0,29.0,887.0,884.0,607.0,246.0,849.0,1032.0,1172.0,1193.0,1517.0,922.0,411.0,1500.0,1612.0,2117.0,2336.0,3169.0,1646.0,916.0,2963.0,3755.0,4165.0,4724.0,5721.0,2937.0,2593.0,7058.0,7731.0,9078.0,4991.0,1159.0,246.0,9078.0,2663.0333333333333,2307.3737344814153,5323973.550574712,949.5,1629.0,3608.5,3.0806201785177083,20.0,47.0,33.1,6.890022771595421,47.47241379310345,28.0,32.5,36.75,3.3805619948532786
277,24873,ISR,Asia,Israel,2020-10-29,313441.0,644.0,691.429,2525.0,19.0,24.714,36212.757,74.403,79.883,291.721,2.195,2.855,0.63,,,,,,,,,37604.0,4819269.0,556.784,4.345,30631.0,3.539,0.023,44.3,tests performed,,,40.74,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903,0,-1,10.0,28.0,28.0,35.0,27.0,26.0,29.0,25.0,20.0,31.0,33.0,32.0,34.0,31.0,35.0,38.0,30.0,46.0,35.0,40.0,47.0,26.0,45.0,27.0,36.0,37.0,25.0,46.0,37.0,35.0,723.0,887.0,884.0,607.0,246.0,849.0,1032.0,1172.0,1193.0,1517.0,922.0,411.0,1500.0,1612.0,2117.0,2336.0,3169.0,1646.0,916.0,2963.0,3755.0,4165.0,4724.0,5721.0,2937.0,2593.0,7058.0,7731.0,9078.0,4991.0,246.0,9078.0,2648.5,2318.5199611702346,5375534.810344827,917.5,1629.0,3608.5,3.0731177500682647,10.0,47.0,32.46666666666667,8.054698065076073,64.87816091954024,27.25,32.5,36.75,3.3691918371457357
278,24874,ISR,Asia,Israel,2020-10-30,314121.0,680.0,667.286,2536.0,11.0,22.571,36291.319,78.562,77.093,292.992,1.271,2.608,0.64,,,,,,,,,32646.0,4851915.0,560.556,3.772,30936.0,3.574,0.022,46.4,tests performed,,,40.74,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903,0,1,19.0,10.0,28.0,28.0,35.0,27.0,26.0,29.0,25.0,20.0,31.0,33.0,32.0,34.0,31.0,35.0,38.0,30.0,46.0,35.0,40.0,47.0,26.0,45.0,27.0,36.0,37.0,25.0,46.0,37.0,644.0,723.0,887.0,884.0,607.0,246.0,849.0,1032.0,1172.0,1193.0,1517.0,922.0,411.0,1500.0,1612.0,2117.0,2336.0,3169.0,1646.0,916.0,2963.0,3755.0,4165.0,4724.0,5721.0,2937.0,2593.0,7058.0,7731.0,9078.0,246.0,9078.0,2503.6,2302.856870393217,5303149.765517241,894.25,1564.5,3117.5,3.052096554793986,10.0,47.0,31.933333333333334,8.403338143501246,70.61609195402298,27.0,31.5,36.75,3.3654647729396325
279,24875,ISR,Asia,Israel,2020-10-31,314349.0,228.0,664.714,2561.0,25.0,22.286,36317.661,26.342,76.796,295.88,2.888,2.575,0.66,,,,,,,,,8028.0,4859943.0,561.483,0.927,31131.0,3.597,0.021,46.8,tests performed,,,40.74,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903,0,-1,11.0,19.0,10.0,28.0,28.0,35.0,27.0,26.0,29.0,25.0,20.0,31.0,33.0,32.0,34.0,31.0,35.0,38.0,30.0,46.0,35.0,40.0,47.0,26.0,45.0,27.0,36.0,37.0,25.0,46.0,680.0,644.0,723.0,887.0,884.0,607.0,246.0,849.0,1032.0,1172.0,1193.0,1517.0,922.0,411.0,1500.0,1612.0,2117.0,2336.0,3169.0,1646.0,916.0,2963.0,3755.0,4165.0,4724.0,5721.0,2937.0,2593.0,7058.0,7731.0,246.0,7731.0,2223.6666666666665,1961.203401386301,3846318.781609196,884.75,1508.5,2956.5,3.078152577874995,10.0,47.0,31.066666666666666,9.16866226971481,84.06436781609194,26.25,31.0,35.75,3.355378089306984
280,24876,ISR,Asia,Israel,2020-11-01,315007.0,658.0,672.0,2580.0,19.0,20.0,36393.681,76.021,77.638,298.075,2.195,2.311,0.7,,,,,,,,,22641.0,4882584.0,564.099,2.616,31250.0,3.61,0.022,46.5,tests performed,,,40.74,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903,0,1,25.0,11.0,19.0,10.0,28.0,28.0,35.0,27.0,26.0,29.0,25.0,20.0,31.0,33.0,32.0,34.0,31.0,35.0,38.0,30.0,46.0,35.0,40.0,47.0,26.0,45.0,27.0,36.0,37.0,25.0,228.0,680.0,644.0,723.0,887.0,884.0,607.0,246.0,849.0,1032.0,1172.0,1193.0,1517.0,922.0,411.0,1500.0,1612.0,2117.0,2336.0,3169.0,1646.0,916.0,2963.0,3755.0,4165.0,4724.0,5721.0,2937.0,2593.0,7058.0,228.0,7058.0,1973.5666666666666,1695.0100128548388,2873058.943678161,857.75,1346.5,2851.0,3.089378308936623,10.0,47.0,30.366666666666667,8.782754784758334,77.13678160919541,26.0,30.5,35.0,3.3573132645090595
281,24877,ISR,Asia,Israel,2020-11-02,315795.0,788.0,658.286,2596.0,16.0,18.286,36484.721,91.04,76.054,299.923,1.849,2.113,0.73,,,,,,,,,35814.0,4918398.0,568.237,4.138,30508.0,3.525,0.022,46.3,tests performed,,,40.74,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903,0,1,19.0,25.0,11.0,19.0,10.0,28.0,28.0,35.0,27.0,26.0,29.0,25.0,20.0,31.0,33.0,32.0,34.0,31.0,35.0,38.0,30.0,46.0,35.0,40.0,47.0,26.0,45.0,27.0,36.0,37.0,658.0,228.0,680.0,644.0,723.0,887.0,884.0,607.0,246.0,849.0,1032.0,1172.0,1193.0,1517.0,922.0,411.0,1500.0,1612.0,2117.0,2336.0,3169.0,1646.0,916.0,2963.0,3755.0,4165.0,4724.0,5721.0,2937.0,2593.0,228.0,5721.0,1760.2333333333333,1412.1715897335475,1994228.5988505746,754.5,1182.5,2528.75,3.121198626890863,10.0,47.0,30.166666666666668,8.975381399381744,80.5574712643678,26.0,30.5,35.0,3.3548867222429912
282,24878,ISR,Asia,Israel,2020-11-03,316641.0,846.0,652.429,2622.0,26.0,18.0,36582.462,97.741,75.377,302.927,3.004,2.08,0.76,,,,,,,,,41558.0,4959956.0,573.038,4.801,30484.0,3.522,0.021,46.7,tests performed,,,40.74,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903,0,1,16.0,19.0,25.0,11.0,19.0,10.0,28.0,28.0,35.0,27.0,26.0,29.0,25.0,20.0,31.0,33.0,32.0,34.0,31.0,35.0,38.0,30.0,46.0,35.0,40.0,47.0,26.0,45.0,27.0,36.0,788.0,658.0,228.0,680.0,644.0,723.0,887.0,884.0,607.0,246.0,849.0,1032.0,1172.0,1193.0,1517.0,922.0,411.0,1500.0,1612.0,2117.0,2336.0,3169.0,1646.0,916.0,2963.0,3755.0,4165.0,4724.0,5721.0,2937.0,228.0,5721.0,1700.0666666666666,1413.9180811595434,1999164.3402298852,739.25,1102.0,2281.25,3.1086221562143326,10.0,47.0,29.466666666666665,9.239097333626802,85.36091954022987,25.25,29.5,35.0,3.35033251828637
283,24879,ISR,Asia,Israel,2020-11-04,317410.0,769.0,659.0,2639.0,17.0,19.0,36671.307,88.845,76.136,304.891,1.964,2.195,0.77,,,,,,,,,39793.0,4999749.0,577.636,4.597,31155.0,3.599,0.021,47.3,tests performed,,,65.74,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903,0,-1,26.0,16.0,19.0,25.0,11.0,19.0,10.0,28.0,28.0,35.0,27.0,26.0,29.0,25.0,20.0,31.0,33.0,32.0,34.0,31.0,35.0,38.0,30.0,46.0,35.0,40.0,47.0,26.0,45.0,27.0,846.0,788.0,658.0,228.0,680.0,644.0,723.0,887.0,884.0,607.0,246.0,849.0,1032.0,1172.0,1193.0,1517.0,922.0,411.0,1500.0,1612.0,2117.0,2336.0,3169.0,1646.0,916.0,2963.0,3755.0,4165.0,4724.0,5721.0,228.0,5721.0,1630.3666666666666,1402.331174504976,1966532.7229885054,739.25,977.0,1999.25,3.0991525789203607,10.0,47.0,29.133333333333333,9.175429458457321,84.18850574712643,25.25,28.5,34.75,3.350345907222281
284,24880,ISR,Asia,Israel,2020-11-05,317980.0,570.0,648.429,2652.0,13.0,18.143,36737.161,65.854,74.915,306.393,1.502,2.096,0.78,,,,,,,,,35369.0,5035118.0,581.722,4.086,30836.0,3.563,0.021,47.6,tests performed,,,65.74,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903,0,-1,17.0,26.0,16.0,19.0,25.0,11.0,19.0,10.0,28.0,28.0,35.0,27.0,26.0,29.0,25.0,20.0,31.0,33.0,32.0,34.0,31.0,35.0,38.0,30.0,46.0,35.0,40.0,47.0,26.0,45.0,769.0,846.0,788.0,658.0,228.0,680.0,644.0,723.0,887.0,884.0,607.0,246.0,849.0,1032.0,1172.0,1193.0,1517.0,922.0,411.0,1500.0,1612.0,2117.0,2336.0,3169.0,1646.0,916.0,2963.0,3755.0,4165.0,4724.0,228.0,4724.0,1465.3,1177.6761205134399,1386921.044827586,734.5,919.0,1637.5,3.134902841598682,10.0,47.0,28.8,9.433615608465074,88.99310344827587,25.0,28.5,34.75,3.3464721242699076
285,24881,ISR,Asia,Israel,2020-11-06,318671.0,691.0,650.0,2668.0,16.0,18.857,36816.994,79.833,75.096,308.242,1.849,2.179,0.79,,,,,,,,,31589.0,5066707.0,585.371,3.65,30685.0,3.545,0.021,47.2,tests performed,,,65.74,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903,0,1,13.0,17.0,26.0,16.0,19.0,25.0,11.0,19.0,10.0,28.0,28.0,35.0,27.0,26.0,29.0,25.0,20.0,31.0,33.0,32.0,34.0,31.0,35.0,38.0,30.0,46.0,35.0,40.0,47.0,26.0,570.0,769.0,846.0,788.0,658.0,228.0,680.0,644.0,723.0,887.0,884.0,607.0,246.0,849.0,1032.0,1172.0,1193.0,1517.0,922.0,411.0,1500.0,1612.0,2117.0,2336.0,3169.0,1646.0,916.0,2963.0,3755.0,4165.0,228.0,4165.0,1326.8333333333333,1014.174646026846,1028550.2126436783,690.75,901.5,1588.25,3.160292922825618,10.0,47.0,27.733333333333334,9.347444177082748,87.37471264367817,21.25,28.0,33.75,3.343193634950008
286,24882,ISR,Asia,Israel,2020-11-07,318883.0,212.0,647.714,2676.0,8.0,16.429,36841.487,24.493,74.832,309.166,0.924,1.898,0.81,,,,,,,,,8344.0,5075051.0,586.336,0.964,30730.0,3.55,0.021,47.4,tests performed,,,65.74,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903,0,-1,16.0,13.0,17.0,26.0,16.0,19.0,25.0,11.0,19.0,10.0,28.0,28.0,35.0,27.0,26.0,29.0,25.0,20.0,31.0,33.0,32.0,34.0,31.0,35.0,38.0,30.0,46.0,35.0,40.0,47.0,691.0,570.0,769.0,846.0,788.0,658.0,228.0,680.0,644.0,723.0,887.0,884.0,607.0,246.0,849.0,1032.0,1172.0,1193.0,1517.0,922.0,411.0,1500.0,1612.0,2117.0,2336.0,3169.0,1646.0,916.0,2963.0,3755.0,228.0,3755.0,1211.0333333333333,866.5182204874758,750853.8264367817,682.75,885.5,1512.75,3.189484412596976,10.0,47.0,27.4,9.586628618855645,91.90344827586209,19.25,28.0,33.75,3.339061081124164
287,24883,ISR,Asia,Israel,2020-11-08,319417.0,534.0,630.0,2683.0,7.0,14.714,36903.181,61.695,72.786,309.975,0.809,1.7,0.84,,,,,,,,,22114.0,5097165.0,588.89,2.555,30654.0,3.542,0.021,48.7,tests performed,,,65.74,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903,0,1,8.0,16.0,13.0,17.0,26.0,16.0,19.0,25.0,11.0,19.0,10.0,28.0,28.0,35.0,27.0,26.0,29.0,25.0,20.0,31.0,33.0,32.0,34.0,31.0,35.0,38.0,30.0,46.0,35.0,40.0,212.0,691.0,570.0,769.0,846.0,788.0,658.0,228.0,680.0,644.0,723.0,887.0,884.0,607.0,246.0,849.0,1032.0,1172.0,1193.0,1517.0,922.0,411.0,1500.0,1612.0,2117.0,2336.0,3169.0,1646.0,916.0,2963.0,212.0,3169.0,1092.9333333333334,740.0520453894155,547677.0298850575,663.5,866.5,1423.25,3.204862489346816,8.0,46.0,26.1,9.480833660419938,89.88620689655173,19.0,27.5,32.75,3.3323268325103657
288,24884,ISR,Asia,Israel,2020-11-09,320136.0,719.0,620.143,2689.0,6.0,13.286,36986.25,83.068,71.647,310.668,0.693,1.535,0.88,,,,,,,,,35226.0,5132391.0,592.96,4.07,30570.0,3.532,0.02,49.3,tests performed,,,65.74,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903,0,1,7.0,8.0,16.0,13.0,17.0,26.0,16.0,19.0,25.0,11.0,19.0,10.0,28.0,28.0,35.0,27.0,26.0,29.0,25.0,20.0,31.0,33.0,32.0,34.0,31.0,35.0,38.0,30.0,46.0,35.0,534.0,212.0,691.0,570.0,769.0,846.0,788.0,658.0,228.0,680.0,644.0,723.0,887.0,884.0,607.0,246.0,849.0,1032.0,1172.0,1193.0,1517.0,922.0,411.0,1500.0,1612.0,2117.0,2336.0,3169.0,1646.0,916.0,212.0,3169.0,1011.9666666666667,656.5642801911999,431076.6540229885,647.5,847.5,1187.75,3.222121183660883,7.0,46.0,25.0,9.723771086257175,94.55172413793103,17.5,26.5,31.75,3.3212902945516722
289,24885,ISR,Asia,Israel,2020-11-10,320811.0,675.0,595.714,2699.0,10.0,11.0,37064.234,77.985,68.825,311.823,1.155,1.271,0.91,,,,,,,,,41655.0,5174046.0,597.773,4.813,30584.0,3.533,0.019,51.3,tests performed,,,65.74,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903,0,-1,6.0,7.0,8.0,16.0,13.0,17.0,26.0,16.0,19.0,25.0,11.0,19.0,10.0,28.0,28.0,35.0,27.0,26.0,29.0,25.0,20.0,31.0,33.0,32.0,34.0,31.0,35.0,38.0,30.0,46.0,719.0,534.0,212.0,691.0,570.0,769.0,846.0,788.0,658.0,228.0,680.0,644.0,723.0,887.0,884.0,607.0,246.0,849.0,1032.0,1172.0,1193.0,1517.0,922.0,411.0,1500.0,1612.0,2117.0,2336.0,3169.0,1646.0,212.0,3169.0,1005.4,658.5393764573441,433674.1103448276,647.5,817.0,1187.75,3.2195631300936522,6.0,46.0,24.033333333333335,10.128428183645495,102.58505747126436,16.25,26.0,31.0,3.3068519546951407
290,24886,ISR,Asia,Israel,2020-11-11,321574.0,763.0,594.857,2706.0,7.0,9.571,37152.386,88.152,68.726,312.632,0.809,1.106,0.93,,,,,,,,,40486.0,5214532.0,602.45,4.677,30683.0,3.545,0.019,51.6,tests performed,,,65.74,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903,0,1,10.0,6.0,7.0,8.0,16.0,13.0,17.0,26.0,16.0,19.0,25.0,11.0,19.0,10.0,28.0,28.0,35.0,27.0,26.0,29.0,25.0,20.0,31.0,33.0,32.0,34.0,31.0,35.0,38.0,30.0,675.0,719.0,534.0,212.0,691.0,570.0,769.0,846.0,788.0,658.0,228.0,680.0,644.0,723.0,887.0,884.0,607.0,246.0,849.0,1032.0,1172.0,1193.0,1517.0,922.0,411.0,1500.0,1612.0,2117.0,2336.0,3169.0,212.0,3169.0,973.0333333333333,649.7722934485075,422204.0333333333,647.5,778.5,1137.0,3.2178087764115806,6.0,38.0,22.833333333333332,9.552336176914086,91.2471264367816,16.0,25.5,30.75,3.307070071344424
291,24887,ISR,Asia,Israel,2020-11-12,322410.0,836.0,632.857,2718.0,12.0,9.429,37248.971,96.586,73.116,314.018,1.386,1.089,0.95,,,,,,,,,40338.0,5254870.0,607.111,4.66,31393.0,3.627,0.02,49.6,tests performed,,,65.74,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903,0,1,7.0,10.0,6.0,7.0,8.0,16.0,13.0,17.0,26.0,16.0,19.0,25.0,11.0,19.0,10.0,28.0,28.0,35.0,27.0,26.0,29.0,25.0,20.0,31.0,33.0,32.0,34.0,31.0,35.0,38.0,763.0,675.0,719.0,534.0,212.0,691.0,570.0,769.0,846.0,788.0,658.0,228.0,680.0,644.0,723.0,887.0,884.0,607.0,246.0,849.0,1032.0,1172.0,1193.0,1517.0,922.0,411.0,1500.0,1612.0,2117.0,2336.0,212.0,2336.0,892.8333333333334,500.78559548341457,250786.21264367813,647.5,766.0,1004.5,3.2619417408295397,6.0,38.0,22.066666666666666,9.87484904584171,97.51264367816093,13.75,25.0,30.5,3.2945187962206695
292,24888,ISR,Asia,Israel,2020-11-13,323171.0,761.0,642.857,2723.0,5.0,7.857,37336.892,87.921,74.271,314.596,0.578,0.908,0.96,,,,,,,,,35792.0,5290662.0,611.246,4.135,31994.0,3.696,0.02,49.8,tests performed,,,65.74,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903,0,-1,12.0,7.0,10.0,6.0,7.0,8.0,16.0,13.0,17.0,26.0,16.0,19.0,25.0,11.0,19.0,10.0,28.0,28.0,35.0,27.0,26.0,29.0,25.0,20.0,31.0,33.0,32.0,34.0,31.0,35.0,836.0,763.0,675.0,719.0,534.0,212.0,691.0,570.0,769.0,846.0,788.0,658.0,228.0,680.0,644.0,723.0,887.0,884.0,607.0,246.0,849.0,1032.0,1172.0,1193.0,1517.0,922.0,411.0,1500.0,1612.0,2117.0,212.0,2117.0,842.8333333333334,420.11082965736824,176493.10919540227,647.5,766.0,913.25,3.2870816788818638,6.0,35.0,21.2,9.564301441765913,91.47586206896553,12.25,22.5,28.75,3.2940586880884406
293,24889,ISR,Asia,Israel,2020-11-14,323463.0,292.0,654.286,2735.0,12.0,8.429,37370.628,33.736,75.592,315.983,1.386,0.974,0.97,,,,,,,,,12933.0,5303595.0,612.74,1.494,32649.0,3.772,0.02,49.9,tests performed,,,65.74,8655541.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.903,0,-1,5.0,12.0,7.0,10.0,6.0,7.0,8.0,16.0,13.0,17.0,26.0,16.0,19.0,25.0,11.0,19.0,10.0,28.0,28.0,35.0,27.0,26.0,29.0,25.0,20.0,31.0,33.0,32.0,34.0,31.0,761.0,836.0,763.0,675.0,719.0,534.0,212.0,691.0,570.0,769.0,846.0,788.0,658.0,228.0,680.0,644.0,723.0,887.0,884.0,607.0,246.0,849.0,1032.0,1172.0,1193.0,1517.0,922.0,411.0,1500.0,1612.0,212.0,1612.0,797.6333333333333,344.4238050298852,118627.75747126437,647.5,762.0,886.25,3.310222644205468,5.0,35.0,20.2,9.639716693504768,92.9241379310345,11.25,19.5,28.0,3.281310731828208
